client_id,portfolio_name,investment_goal,initial_investment,creation_date
2900,Retirement Portfolio,Retirement,3143152.7,2020-07-15
2900,Education Fund,Income,3794000.67,2019-06-17
6081,Global Equity,Income,58382.39,2025-05-24
7219,Aggressive Growth,Capital Appreciation,4055379.17,2022-12-26
6826,Emergency Fund,Capital Appreciation,4089288.69,2024-06-11
6826,Emergency Fund,Income,732014.55,2020-07-28
6826,Dividend Income,Tax Saving,4420570.29,2022-03-28
6826,Balanced Portfolio,Capital Appreciation,2423081.11,2020-03-15
7066,Tax Saving,Wealth Creation,3905006.14,2026-05-16
7066,Emergency Fund,Retirement,3011353.3,2025-12-28
4508,Education Fund,Capital Appreciation,3036942.57,2022-03-25
4508,Long Term Growth,Retirement,4485168.25,2020-10-11
4508,Global Equity,Income,3128106.86,2019-08-28
4508,Emergency Fund,Wealth Creation,3685827.98,2024-09-03
4217,Retirement Portfolio,Income,4166996.0,2019-03-20
4217,Tax Saving,Income,1322694.08,2025-01-16
4217,Education Fund,Education,1329796.54,2026-05-14
6871,Retirement Portfolio,Retirement,4206086.97,2022-01-15
3016,Long Term Growth,Tax Saving,1296988.43,2021-07-13
3016,Aggressive Growth,Wealth Creation,4465644.52,2024-06-12
3016,Balanced Portfolio,Education,3893582.91,2024-01-12
3016,Emergency Fund,Retirement,4926794.16,2023-12-25
6307,Retirement Portfolio,Education,2745411.17,2019-11-10
6307,Tax Saving,Education,3483693.35,2019-07-01
6307,Global Equity,Income,1728269.54,2021-03-12
6307,Retirement Portfolio,Tax Saving,1674612.53,2021-05-22
5861,Wealth Creation,Income,1901743.99,2020-10-09
5861,Balanced Portfolio,Income,1092939.48,2020-02-01
5861,Education Fund,Capital Appreciation,3162695.62,2023-09-15
7461,Dividend Income,Income,515515.99,2021-09-03
7461,Education Fund,Tax Saving,2172431.28,2024-01-04
7461,Dividend Income,Wealth Creation,455468.62,2024-09-13
7461,Education Fund,Wealth Creation,1517897.28,2023-02-06
5443,Global Equity,Capital Appreciation,204204.49,2018-11-15
5443,Aggressive Growth,Tax Saving,3239683.49,2025-05-08
5443,Dividend Income,Income,4379825.45,2024-03-01
5443,Aggressive Growth,Retirement,3786237.62,2020-09-25
4777,Long Term Growth,Capital Appreciation,2353868.12,2022-07-03
4777,Global Equity,Education,4381843.67,2020-03-24
4777,Balanced Portfolio,Tax Saving,3277020.44,2023-06-08
7154,Emergency Fund,Wealth Creation,3656797.89,2022-10-31
7843,Tax Saving,Education,1681902.98,2023-04-07
7843,Wealth Creation,Tax Saving,2685818.89,2025-03-11
7843,Aggressive Growth,Capital Appreciation,4279273.1,2026-03-04
4825,Aggressive Growth,Tax Saving,4937860.64,2021-11-30
7329,Tax Saving,Tax Saving,3680734.79,2023-08-06
7329,Wealth Creation,Education,2627734.11,2022-05-18
7329,Emergency Fund,Tax Saving,1753733.83,2025-12-08
7329,Dividend Income,Income,3862172.28,2026-01-11
6973,Long Term Growth,Capital Appreciation,3738590.13,2022-04-22
6973,Wealth Creation,Tax Saving,4156194.27,2020-03-02
5805,Education Fund,Capital Appreciation,2522444.08,2025-01-31
5805,Emergency Fund,Income,2460567.1,2019-05-18
4885,Global Equity,Capital Appreciation,4487875.86,2018-11-12
4885,Emergency Fund,Income,1158148.87,2019-04-16
4885,Tax Saving,Education,188359.36,2018-08-22
4885,Long Term Growth,Tax Saving,4532353.24,2019-07-06
6778,Emergency Fund,Education,3032497.79,2025-04-02
6778,Balanced Portfolio,Capital Appreciation,2888221.64,2026-04-25
6778,Wealth Creation,Tax Saving,2319346.42,2023-08-06
7766,Balanced Portfolio,Wealth Creation,777642.77,2024-10-22
7766,Wealth Creation,Tax Saving,3095501.12,2022-07-22
7766,Global Equity,Capital Appreciation,887918.73,2020-07-06
6679,Dividend Income,Retirement,1217654.46,2025-02-05
6679,Education Fund,Education,1486107.52,2022-09-02
6679,Retirement Portfolio,Tax Saving,2068617.34,2024-10-11
6679,Emergency Fund,Retirement,431613.86,2019-12-01
5457,Aggressive Growth,Income,4906807.63,2021-06-28
5457,Aggressive Growth,Capital Appreciation,4368891.37,2026-07-12
5352,Tax Saving,Capital Appreciation,4304196.44,2018-11-15
5352,Retirement Portfolio,Education,1243015.36,2021-09-23
3727,Retirement Portfolio,Wealth Creation,520240.73,2020-10-07
3727,Retirement Portfolio,Capital Appreciation,1096097.1,2024-12-04
3727,Emergency Fund,Tax Saving,2293638.18,2021-11-30
4952,Long Term Growth,Tax Saving,1392776.07,2020-09-09
3841,Balanced Portfolio,Income,4455389.27,2022-02-16
3185,Dividend Income,Retirement,985140.03,2019-03-20
3185,Emergency Fund,Retirement,3379705.73,2018-08-31
3185,Education Fund,Retirement,2543043.59,2019-01-30
3742,Dividend Income,Retirement,4124653.74,2021-01-13
3742,Retirement Portfolio,Income,2548318.12,2019-06-05
3742,Education Fund,Education,1385902.5,2026-06-17
3742,Aggressive Growth,Education,2445120.68,2023-04-23
4244,Education Fund,Wealth Creation,2465119.42,2019-01-26
4244,Balanced Portfolio,Wealth Creation,1873246.55,2023-07-14
3971,Retirement Portfolio,Wealth Creation,4840666.29,2026-03-25
3345,Dividend Income,Capital Appreciation,1976429.42,2019-09-11
3345,Tax Saving,Education,2546264.71,2022-03-06
3615,Aggressive Growth,Capital Appreciation,1301203.18,2025-04-11
3615,Dividend Income,Capital Appreciation,4729786.71,2022-06-02
3615,Dividend Income,Capital Appreciation,4891849.16,2019-06-03
6872,Retirement Portfolio,Income,4060971.56,2024-07-29
6872,Education Fund,Wealth Creation,1823382.84,2025-07-31
6872,Wealth Creation,Income,3452609.21,2025-02-08
5479,Tax Saving,Wealth Creation,915041.21,2019-12-24
5479,Aggressive Growth,Education,3177264.87,2019-10-09
6986,Education Fund,Tax Saving,774973.75,2019-01-11
6986,Tax Saving,Income,4593686.14,2018-11-13
6986,Dividend Income,Retirement,369286.4,2022-10-15
6986,Tax Saving,Capital Appreciation,4193416.7,2025-08-26
3108,Tax Saving,Wealth Creation,1253041.99,2025-08-12
4920,Balanced Portfolio,Tax Saving,293688.28,2020-02-19
4920,Emergency Fund,Education,2901906.56,2023-07-28
4920,Long Term Growth,Income,1558984.56,2024-05-27
4920,Balanced Portfolio,Tax Saving,1229529.81,2018-10-24
5480,Tax Saving,Education,1952950.35,2020-05-15
4532,Long Term Growth,Income,4302154.6,2026-05-04
4532,Global Equity,Wealth Creation,3921067.11,2023-05-12
6601,Tax Saving,Tax Saving,2741195.98,2024-05-15
6601,Emergency Fund,Income,2933939.78,2025-03-01
6601,Tax Saving,Tax Saving,797216.4,2020-06-12
2944,Global Equity,Retirement,2770318.85,2024-12-23
4649,Balanced Portfolio,Income,4430287.97,2025-01-26
4649,Aggressive Growth,Income,4836988.03,2018-10-08
5701,Emergency Fund,Retirement,3083645.6,2022-10-02
3479,Global Equity,Tax Saving,1887834.56,2021-07-08
3479,Dividend Income,Tax Saving,2817917.14,2020-07-02
5074,Dividend Income,Wealth Creation,4665828.51,2024-10-19
5074,Wealth Creation,Tax Saving,1224993.46,2020-06-07
3527,Retirement Portfolio,Income,3113668.5,2019-03-02
5752,Education Fund,Capital Appreciation,1599079.82,2022-06-08
5752,Tax Saving,Retirement,2791688.14,2024-08-21
5752,Education Fund,Retirement,4888097.75,2026-05-07
5216,Wealth Creation,Education,3535081.85,2022-10-16
5216,Aggressive Growth,Retirement,3364860.31,2024-06-30
5216,Emergency Fund,Wealth Creation,2452034.95,2020-11-08
5216,Retirement Portfolio,Wealth Creation,1189229.2,2021-04-01
5585,Long Term Growth,Capital Appreciation,2051567.38,2019-09-15
5585,Global Equity,Retirement,4608053.88,2021-04-24
5585,Wealth Creation,Income,948263.46,2025-03-15
5585,Emergency Fund,Income,2937016.5,2018-09-20
6939,Balanced Portfolio,Retirement,1690997.88,2025-04-22
5040,Dividend Income,Education,1140649.82,2023-12-27
5040,Dividend Income,Education,246871.38,2022-09-17
5040,Dividend Income,Wealth Creation,1267939.31,2019-04-04
5040,Dividend Income,Education,482062.13,2019-10-17
5620,Education Fund,Income,576958.81,2025-02-01
5620,Emergency Fund,Tax Saving,2661622.6,2022-04-03
5633,Retirement Portfolio,Retirement,4321538.02,2023-05-22
5633,Education Fund,Capital Appreciation,4474775.01,2021-01-25
5633,Education Fund,Income,4930519.8,2020-09-27
5633,Long Term Growth,Retirement,3955569.15,2018-12-26
6979,Balanced Portfolio,Retirement,2089993.96,2024-05-13
6979,Global Equity,Wealth Creation,3707908.64,2019-02-11
3093,Global Equity,Tax Saving,162041.05,2019-04-15
3093,Emergency Fund,Retirement,2228960.17,2023-11-02
3093,Global Equity,Wealth Creation,2041065.64,2022-04-25
3093,Global Equity,Retirement,855658.53,2019-05-04
3146,Retirement Portfolio,Education,4458457.04,2023-01-12
3146,Long Term Growth,Income,1735450.48,2025-07-29
3146,Dividend Income,Education,2040598.22,2019-07-01
7623,Aggressive Growth,Capital Appreciation,3262795.41,2023-09-13
7776,Balanced Portfolio,Income,1633316.01,2023-06-23
6869,Aggressive Growth,Capital Appreciation,2251587.04,2023-05-20
6869,Balanced Portfolio,Retirement,658187.63,2025-03-31
6869,Retirement Portfolio,Education,1268999.94,2025-04-19
6869,Global Equity,Income,1258815.62,2018-07-27
3854,Balanced Portfolio,Income,2816619.56,2018-09-26
6868,Tax Saving,Wealth Creation,2767853.6,2020-04-27
6868,Tax Saving,Education,3404786.45,2019-08-04
6441,Retirement Portfolio,Tax Saving,4380839.14,2023-02-25
7378,Retirement Portfolio,Capital Appreciation,1044920.28,2019-09-18
6354,Long Term Growth,Education,3035942.88,2022-03-31
4918,Long Term Growth,Income,1067620.39,2022-08-01
2937,Tax Saving,Education,4212233.52,2020-11-01
7234,Emergency Fund,Capital Appreciation,1298416.86,2019-06-05
7234,Dividend Income,Education,3268044.17,2023-12-18
7234,Emergency Fund,Education,3630103.74,2026-06-27
7234,Dividend Income,Tax Saving,4122345.37,2025-04-30
5721,Global Equity,Capital Appreciation,3743647.52,2023-11-25
5721,Wealth Creation,Retirement,3322016.04,2023-07-25
5721,Tax Saving,Education,4882388.05,2021-06-24
5721,Dividend Income,Tax Saving,4975847.99,2021-05-27
6839,Tax Saving,Retirement,3256347.52,2019-02-22
6839,Emergency Fund,Capital Appreciation,2679905.46,2024-11-09
6839,Long Term Growth,Capital Appreciation,3136026.23,2025-09-02
6839,Long Term Growth,Income,2344841.0,2023-09-09
6836,Education Fund,Tax Saving,3230719.2,2021-10-05
6836,Retirement Portfolio,Wealth Creation,1845122.08,2018-07-30
6836,Aggressive Growth,Income,1451667.44,2022-03-26
6836,Balanced Portfolio,Tax Saving,1365701.21,2019-12-05
7697,Dividend Income,Retirement,1827699.79,2021-10-17
3921,Global Equity,Income,3999364.6,2020-08-21
7092,Education Fund,Education,1941828.75,2024-10-25
7092,Retirement Portfolio,Tax Saving,4742572.64,2023-03-15
3959,Balanced Portfolio,Education,775330.57,2024-12-01
3959,Dividend Income,Capital Appreciation,4149224.51,2022-10-27
7237,Aggressive Growth,Retirement,1202229.86,2025-08-03
7237,Education Fund,Tax Saving,1318229.18,2022-11-10
7237,Aggressive Growth,Wealth Creation,628477.71,2019-12-13
5399,Long Term Growth,Retirement,3372775.83,2024-07-25
5399,Education Fund,Income,2038634.72,2024-02-01
4928,Aggressive Growth,Wealth Creation,2825615.18,2018-11-13
4928,Dividend Income,Tax Saving,3336425.26,2021-12-31
4928,Retirement Portfolio,Income,526683.67,2018-11-04
5416,Long Term Growth,Income,682937.2,2019-07-20
5914,Education Fund,Capital Appreciation,389753.44,2025-03-19
5914,Emergency Fund,Wealth Creation,1011087.91,2018-10-16
5914,Retirement Portfolio,Income,2874866.79,2024-01-15
4159,Retirement Portfolio,Tax Saving,3704463.42,2022-05-03
4159,Education Fund,Income,1134271.17,2025-01-17
4159,Tax Saving,Retirement,3304350.07,2020-05-04
4471,Balanced Portfolio,Capital Appreciation,1877606.55,2021-08-19
4471,Retirement Portfolio,Tax Saving,4256352.24,2025-04-27
4471,Aggressive Growth,Education,1872180.61,2025-09-13
7208,Emergency Fund,Income,2837394.15,2025-09-03
7208,Dividend Income,Capital Appreciation,715228.32,2024-03-18
7208,Aggressive Growth,Wealth Creation,333737.31,2020-03-11
7208,Wealth Creation,Retirement,3449650.23,2024-12-18
4278,Long Term Growth,Income,1780484.16,2023-05-23
4278,Global Equity,Retirement,3397180.59,2022-07-16
4278,Tax Saving,Wealth Creation,994670.01,2019-04-18
2879,Global Equity,Education,198433.81,2021-06-04
2879,Balanced Portfolio,Wealth Creation,1500701.18,2022-08-30
2879,Education Fund,Capital Appreciation,513308.17,2021-10-09
2879,Wealth Creation,Capital Appreciation,2907693.18,2022-12-27
7089,Wealth Creation,Tax Saving,641736.13,2019-08-30
5297,Retirement Portfolio,Education,2933179.49,2026-02-04
5297,Education Fund,Retirement,2750652.82,2025-09-21
5297,Emergency Fund,Capital Appreciation,2958265.23,2025-12-02
6384,Balanced Portfolio,Capital Appreciation,4559634.07,2023-10-06
6384,Global Equity,Income,517897.88,2022-12-12
6384,Emergency Fund,Tax Saving,155217.8,2019-08-17
5066,Global Equity,Education,2997777.42,2022-02-22
5066,Retirement Portfolio,Education,818442.4,2018-10-30
5066,Global Equity,Wealth Creation,1278164.74,2025-01-24
3162,Wealth Creation,Retirement,4061191.68,2022-01-26
3162,Emergency Fund,Retirement,2357239.33,2022-04-02
3162,Balanced Portfolio,Education,4376550.17,2024-10-30
3162,Global Equity,Retirement,2455997.27,2022-03-10
4527,Global Equity,Income,4400697.37,2019-08-27
4527,Retirement Portfolio,Retirement,978654.89,2020-10-01
4527,Tax Saving,Education,3202471.47,2020-08-15
4527,Balanced Portfolio,Wealth Creation,687748.58,2025-02-08
7854,Balanced Portfolio,Capital Appreciation,374437.45,2024-04-13
3195,Education Fund,Tax Saving,315067.13,2022-02-01
3195,Balanced Portfolio,Retirement,384103.78,2025-10-09
3614,Long Term Growth,Capital Appreciation,1918912.75,2019-04-19
4669,Dividend Income,Tax Saving,2353840.09,2025-10-14
4669,Education Fund,Education,3501992.93,2023-01-11
4669,Long Term Growth,Tax Saving,2053651.92,2023-09-02
4669,Retirement Portfolio,Income,4524732.2,2022-09-05
3205,Balanced Portfolio,Tax Saving,1072016.54,2025-02-11
3205,Tax Saving,Wealth Creation,652026.49,2019-03-03
3205,Global Equity,Education,800832.36,2023-03-25
5784,Dividend Income,Wealth Creation,2215895.1,2020-10-08
5784,Education Fund,Education,1098507.6,2024-05-07
5784,Wealth Creation,Education,4178362.91,2023-01-18
5784,Global Equity,Tax Saving,402349.52,2018-11-17
4582,Aggressive Growth,Wealth Creation,2680003.08,2025-11-18
4582,Global Equity,Tax Saving,4577736.55,2022-11-19
4582,Dividend Income,Retirement,3271184.85,2025-01-26
6695,Long Term Growth,Wealth Creation,1959242.98,2021-07-11
6695,Wealth Creation,Capital Appreciation,2509697.13,2022-10-04
7521,Long Term Growth,Wealth Creation,800139.43,2025-01-05
7521,Balanced Portfolio,Capital Appreciation,95800.64,2025-12-07
7521,Long Term Growth,Wealth Creation,1064419.29,2024-02-19
3166,Wealth Creation,Income,3793299.31,2025-12-01
3166,Long Term Growth,Retirement,3991978.63,2026-02-22
3013,Tax Saving,Education,2248257.05,2021-04-05
3973,Dividend Income,Income,4900955.22,2024-12-08
3973,Balanced Portfolio,Income,2797939.8,2021-08-31
3973,Tax Saving,Education,2821874.85,2021-09-14
3973,Wealth Creation,Wealth Creation,2903033.57,2022-05-19
5734,Balanced Portfolio,Tax Saving,402949.98,2024-09-20
4199,Aggressive Growth,Retirement,3010376.06,2026-01-05
4199,Tax Saving,Wealth Creation,2548964.14,2021-12-08
4852,Global Equity,Tax Saving,3285295.54,2019-07-26
4852,Balanced Portfolio,Income,1912924.94,2018-10-24
4852,Dividend Income,Wealth Creation,2521736.86,2020-12-08
4852,Dividend Income,Education,1232443.15,2021-02-26
5455,Retirement Portfolio,Tax Saving,1639026.19,2019-02-22
5455,Tax Saving,Wealth Creation,661462.34,2024-08-02
5455,Emergency Fund,Capital Appreciation,4044563.12,2025-02-25
3866,Balanced Portfolio,Tax Saving,3143284.88,2020-05-26
3866,Tax Saving,Education,4708302.42,2024-07-19
3866,Balanced Portfolio,Education,1601725.67,2019-08-29
3866,Retirement Portfolio,Income,2197876.94,2018-08-27
6723,Balanced Portfolio,Education,3995208.72,2024-05-30
6723,Global Equity,Tax Saving,3170310.09,2019-04-29
6723,Emergency Fund,Education,1873502.96,2019-02-27
6723,Tax Saving,Wealth Creation,3865211.74,2023-03-31
5566,Dividend Income,Income,608763.2,2026-02-12
7333,Emergency Fund,Retirement,4420620.48,2020-04-21
7333,Aggressive Growth,Income,523477.67,2021-02-24
7333,Tax Saving,Income,783538.94,2025-02-09
7333,Tax Saving,Tax Saving,335311.85,2018-11-08
5033,Balanced Portfolio,Retirement,2423891.25,2026-06-29
5033,Education Fund,Education,1208069.99,2022-04-04
7421,Emergency Fund,Retirement,4675247.42,2019-08-07
7421,Education Fund,Income,521076.2,2022-04-03
5645,Retirement Portfolio,Education,2511706.69,2021-06-29
5645,Wealth Creation,Education,243694.93,2021-12-28
5645,Emergency Fund,Capital Appreciation,873035.24,2024-12-15
4013,Aggressive Growth,Income,3494819.32,2021-08-29
4013,Retirement Portfolio,Income,3508308.95,2026-04-07
5488,Wealth Creation,Wealth Creation,1399044.42,2020-09-04
5488,Dividend Income,Wealth Creation,1191754.86,2025-03-23
4403,Aggressive Growth,Tax Saving,1326812.73,2020-05-08
4403,Dividend Income,Wealth Creation,864845.9,2023-09-14
4403,Long Term Growth,Capital Appreciation,2331281.04,2021-06-05
5194,Emergency Fund,Income,4747221.07,2023-03-18
5194,Retirement Portfolio,Education,3974676.95,2023-08-13
5326,Wealth Creation,Capital Appreciation,1684978.15,2020-10-06
5305,Education Fund,Income,1078271.22,2018-11-09
5305,Tax Saving,Retirement,4664402.88,2022-04-11
5305,Dividend Income,Retirement,2837698.31,2020-01-14
4540,Balanced Portfolio,Education,1727756.86,2023-08-26
4540,Wealth Creation,Retirement,3031421.98,2020-02-04
4126,Global Equity,Income,3391029.37,2025-05-08
4126,Dividend Income,Capital Appreciation,957291.02,2021-09-28
3297,Tax Saving,Income,1429974.16,2022-02-17
4056,Dividend Income,Tax Saving,2982047.3,2024-06-20
4056,Aggressive Growth,Tax Saving,693216.01,2018-07-24
7277,Balanced Portfolio,Capital Appreciation,1996514.28,2020-07-11
7277,Tax Saving,Retirement,1166063.72,2019-01-13
6936,Balanced Portfolio,Tax Saving,1170092.92,2024-03-26
6936,Retirement Portfolio,Education,1631338.48,2020-08-18
5232,Long Term Growth,Capital Appreciation,2429731.26,2020-02-03
6942,Aggressive Growth,Education,1504274.69,2018-08-10
6309,Retirement Portfolio,Retirement,2572215.66,2026-03-15
7830,Retirement Portfolio,Education,4322591.11,2022-05-31
7830,Dividend Income,Income,4406660.64,2025-02-25
5046,Wealth Creation,Retirement,875420.88,2020-07-19
5046,Tax Saving,Income,4701894.29,2022-08-24
4980,Retirement Portfolio,Tax Saving,3054267.49,2025-11-30
6923,Emergency Fund,Retirement,2036293.59,2020-01-29
6923,Dividend Income,Tax Saving,4792186.42,2025-01-25
6958,Wealth Creation,Retirement,2062636.17,2025-08-13
6527,Retirement Portfolio,Retirement,4822887.59,2023-05-23
4641,Emergency Fund,Income,4216349.83,2022-05-09
4641,Emergency Fund,Wealth Creation,3748043.72,2021-12-16
4195,Aggressive Growth,Retirement,288470.69,2023-08-10
6188,Aggressive Growth,Education,2761318.91,2024-10-09
6188,Long Term Growth,Tax Saving,1668970.18,2023-08-12
6188,Dividend Income,Income,4419027.39,2025-02-26
5285,Education Fund,Capital Appreciation,4642246.13,2023-03-25
6609,Long Term Growth,Retirement,2441574.47,2024-08-24
6609,Wealth Creation,Retirement,1511332.79,2025-04-16
7069,Dividend Income,Income,184996.12,2023-06-03
