portfolio_id,asset_id,quantity,average_purchase_price,purchase_date
8234,960,243,541.74,2022-11-29
8234,555,267,172.8,2021-08-01
8234,802,65,834.1,2024-07-05
8234,868,114,805.72,2022-08-06
8234,532,63,922.39,2023-12-03
8234,798,424,86.66,2023-05-15
8234,508,285,591.38,2021-07-29
8235,979,223,645.65,2023-10-02
8235,955,361,165.06,2024-07-05
8235,932,157,46.05,2025-05-02
8235,805,467,409.36,2024-05-02
8235,1007,439,360.83,2026-01-20
8235,587,487,535.07,2025-07-03
8235,781,218,452.5,2023-04-20
8235,526,483,248.63,2023-01-08
8235,594,114,942.63,2022-07-09
8235,598,380,470.31,2023-09-18
8235,768,489,901.72,2021-08-28
8235,854,500,282.83,2025-10-29
8235,935,192,246.2,2025-10-14
8236,607,229,63.23,2024-03-16
8236,975,121,869.19,2022-04-22
8236,883,200,334.07,2022-06-11
8236,527,345,422.28,2025-05-03
8236,955,241,641.52,2025-02-19
8236,928,488,627.32,2023-01-03
8236,743,256,99.7,2024-12-12
8236,888,450,602.96,2025-05-08
8236,873,215,22.85,2021-08-20
8236,613,217,31.67,2023-06-16
8236,635,67,939.81,2023-07-19
8236,633,247,641.45,2025-01-27
8237,780,133,223.73,2025-12-05
8237,746,16,26.11,2025-08-13
8237,961,79,460.78,2021-10-20
8237,606,391,813.68,2024-08-08
8237,882,407,623.67,2022-08-31
8237,837,454,478.16,2022-03-13
8238,996,226,768.13,2025-09-04
8238,656,452,658.07,2024-09-04
8238,768,215,27.8,2023-03-05
8238,850,359,353.73,2025-11-25
8238,793,411,718.15,2023-05-31
8238,707,380,391.64,2024-05-01
8238,870,457,300.81,2024-03-05
8238,898,386,231.1,2023-02-17
8238,626,483,995.82,2025-12-09
8238,771,338,95.15,2025-03-08
8238,730,169,67.43,2022-09-17
8239,788,151,513.86,2022-06-10
8239,590,153,859.85,2024-11-03
8239,599,396,658.82,2024-09-14
8239,736,207,176.38,2022-07-16
8239,536,118,43.84,2023-02-24
8239,856,238,56.95,2021-12-16
8239,840,133,608.88,2022-08-17
8239,623,318,118.83,2024-05-09
8240,841,431,403.83,2023-04-26
8240,638,390,310.58,2024-06-17
8240,790,150,767.4,2025-12-17
8240,898,197,568.29,2026-07-05
8240,749,24,293.05,2023-08-06
8240,808,465,92.78,2023-06-03
8241,621,114,197.94,2025-12-07
8241,900,26,242.9,2024-11-28
8241,979,357,122.24,2022-11-06
8241,889,320,628.38,2026-03-25
8241,716,279,466.76,2023-01-31
8241,606,104,996.29,2021-08-22
8241,618,182,814.74,2024-04-26
8241,720,387,575.86,2024-04-05
8241,549,140,986.55,2022-05-26
8241,1002,151,224.86,2023-02-14
8241,847,13,978.77,2021-08-18
8242,612,328,883.76,2025-07-24
8242,821,340,725.23,2024-06-14
8242,580,85,561.74,2021-08-07
8242,597,163,783.4,2025-11-20
8242,896,164,483.15,2024-07-19
8242,878,382,313.15,2024-08-13
8242,931,240,561.96,2022-11-11
8242,901,436,550.94,2021-12-20
8242,915,139,293.22,2024-12-22
8242,639,413,799.45,2021-09-06
8243,943,348,137.04,2023-12-29
8243,729,134,401.41,2025-04-15
8243,994,417,78.89,2021-09-17
8243,845,239,979.77,2023-03-26
8243,694,456,858.07,2025-09-19
8243,751,84,58.56,2024-08-13
8243,543,268,39.55,2025-11-14
8243,854,392,339.02,2026-06-27
8243,959,161,21.86,2026-07-03
8243,655,298,710.93,2025-09-18
8243,934,84,936.64,2025-06-13
8243,690,99,283.1,2022-02-12
8243,857,294,414.6,2025-10-04
8243,678,177,605.91,2022-02-06
8244,529,83,603.64,2023-06-26
8244,744,93,322.27,2021-11-23
8244,856,410,766.22,2025-08-09
8244,945,171,277.34,2023-10-26
8244,977,271,312.34,2024-02-07
8244,628,95,21.84,2023-07-04
8245,535,242,876.08,2021-11-04
8245,517,425,766.7,2022-10-06
8245,821,336,674.76,2025-03-24
8245,613,324,59.24,2024-03-03
8245,833,285,873.3,2025-08-11
8245,894,230,489.74,2022-12-08
8245,598,347,351.77,2025-10-13
8245,676,433,65.79,2025-10-06
8245,677,410,658.94,2023-06-06
8245,942,321,619.38,2022-10-09
8246,834,219,831.33,2021-10-29
8246,639,56,564.11,2023-07-03
8246,761,256,606.66,2025-07-09
8246,937,301,962.02,2024-10-29
8246,975,105,375.83,2025-12-30
8246,600,460,298.42,2024-11-07
8246,707,406,189.26,2026-04-22
8246,812,349,335.16,2022-10-17
8246,541,413,900.2,2024-07-26
8247,945,221,66.34,2023-01-24
8247,566,61,628.87,2024-07-31
8247,569,500,183.95,2024-06-15
8247,921,284,748.52,2022-08-31
8247,992,234,608.87,2025-09-10
8247,910,281,45.37,2023-10-29
8247,769,254,643.57,2024-08-03
8247,583,45,162.67,2024-04-05
8247,535,455,857.22,2026-01-20
8248,790,406,352.68,2022-08-21
8248,636,405,649.6,2023-08-30
8248,912,320,900.88,2026-06-03
8248,711,48,484.73,2025-08-24
8248,975,447,448.1,2025-01-06
8248,961,153,892.92,2023-12-26
8248,748,363,696.63,2026-07-11
8248,603,403,484.67,2023-11-18
8248,784,434,641.93,2024-11-14
8248,696,350,903.4,2024-01-31
8248,530,162,826.96,2024-04-04
8248,839,389,453.33,2026-01-04
8248,701,272,328.09,2022-02-17
8249,641,23,486.51,2022-10-06
8249,676,351,473.35,2023-03-20
8249,964,330,63.11,2024-01-06
8249,977,366,585.04,2024-07-02
8249,987,480,405.7,2023-12-08
8249,1002,64,276.5,2025-05-23
8249,830,18,399.08,2026-04-20
8249,525,42,653.03,2024-06-07
8249,605,22,820.81,2023-03-23
8249,617,422,516.96,2022-04-20
8250,676,128,694.2,2025-05-13
8250,553,302,542.23,2024-06-04
8250,696,31,380.03,2023-01-20
8250,630,310,955.3,2023-05-07
8250,726,279,157.49,2024-08-02
8250,993,131,229.13,2023-12-24
8250,789,466,345.55,2025-07-16
8250,920,157,579.65,2022-04-12
8250,967,260,308.25,2022-09-03
8251,1001,198,344.91,2022-01-28
8251,719,380,857.75,2023-06-24
8251,844,163,315.54,2021-11-05
8251,668,71,163.57,2022-12-21
8251,888,110,532.31,2021-09-22
8251,511,32,985.8,2024-01-05
8251,707,473,483.92,2022-09-11
8252,864,210,260.35,2024-06-17
8252,610,325,184.74,2022-11-12
8252,567,165,195.69,2021-10-06
8252,825,179,313.84,2022-05-10
8252,812,353,279.45,2025-09-30
8252,517,425,821.42,2024-02-03
8252,845,254,688.8,2023-11-19
8252,576,254,72.67,2024-06-26
8252,609,66,404.35,2025-07-21
8252,869,168,226.14,2023-01-08
8252,557,265,975.68,2025-06-03
8253,522,123,547.12,2023-10-29
8253,592,369,511.72,2024-01-28
8253,837,204,369.89,2025-06-12
8253,584,387,691.99,2022-09-05
8253,728,166,583.12,2022-04-21
8253,946,460,575.28,2024-08-04
8253,506,126,216.45,2025-09-02
8253,844,392,873.56,2024-10-22
8253,750,103,447.43,2021-09-13
8253,880,67,745.48,2025-11-16
8253,907,149,686.59,2026-02-09
8253,861,321,936.04,2025-12-05
8254,931,218,527.87,2025-10-27
8254,604,377,497.67,2024-09-28
8254,702,363,979.77,2025-11-27
8254,851,100,503.43,2025-05-06
8254,685,56,977.05,2023-02-16
8254,674,269,245.46,2024-03-28
8254,708,444,550.46,2022-08-07
8254,632,46,317.68,2022-04-29
8255,676,42,257.96,2023-12-16
8255,969,298,753.42,2026-02-24
8255,568,500,623.06,2025-02-08
8255,522,30,798.4,2023-09-15
8255,800,113,243.46,2024-09-28
8255,954,373,483.9,2024-07-22
8255,874,19,375.52,2025-02-19
8255,852,334,712.27,2025-09-29
8256,657,469,607.81,2022-09-03
8256,915,483,960.82,2023-12-08
8256,598,304,854.54,2026-01-02
8256,898,433,758.27,2024-07-13
8256,653,105,320.78,2024-09-18
8256,681,367,693.32,2026-02-20
8256,517,30,582.24,2022-10-10
8257,711,448,117.88,2022-08-19
8257,995,201,142.88,2021-11-20
8257,710,12,273.96,2025-01-09
8257,654,450,118.93,2022-05-09
8257,693,179,784.38,2025-04-14
8257,772,131,323.25,2026-02-08
8257,945,327,279.99,2024-12-12
8257,606,34,833.59,2025-10-18
8257,771,330,286.45,2026-01-09
8257,924,229,699.67,2025-05-19
8257,627,159,257.3,2021-08-26
8257,830,203,636.13,2024-04-20
8258,772,169,525.78,2025-12-13
8258,994,19,449.17,2022-07-12
8258,974,241,44.44,2021-07-29
8258,1006,18,888.29,2021-12-18
8258,599,161,476.99,2026-07-08
8258,918,359,511.0,2025-10-03
8258,843,271,242.03,2023-02-02
8258,526,52,619.1,2022-11-10
8258,617,214,662.01,2025-07-19
8258,955,17,488.85,2023-06-29
8258,782,276,833.67,2021-07-23
8259,927,434,544.39,2022-08-14
8259,721,442,440.81,2025-10-22
8259,704,456,177.27,2023-11-11
8259,620,387,686.42,2023-07-12
8259,512,469,757.82,2021-08-24
8259,520,490,710.38,2022-06-11
8259,893,461,186.82,2021-12-20
8259,716,269,347.33,2026-04-20
8259,720,392,819.9,2024-11-30
8260,508,229,679.79,2025-12-15
8260,954,104,488.76,2026-07-04
8260,758,350,231.5,2025-02-14
8260,991,157,345.3,2022-02-06
8260,940,159,663.79,2023-10-12
8260,995,385,804.91,2025-11-20
8260,555,327,586.81,2022-12-17
8260,960,403,406.15,2024-11-11
8261,842,351,217.08,2023-01-27
8261,590,105,910.68,2025-11-17
8261,577,11,375.62,2026-06-24
8261,740,14,701.84,2026-05-04
8261,906,144,705.7,2025-07-29
8261,626,383,863.53,2023-02-23
8261,998,181,252.07,2023-06-22
8261,917,474,234.06,2022-09-02
8261,796,438,710.59,2024-08-17
8261,684,183,825.85,2023-07-25
8261,644,86,489.96,2025-11-13
8261,554,396,415.03,2022-08-09
8261,692,89,370.95,2023-10-01
8261,873,279,364.83,2025-07-03
8262,701,350,898.31,2025-10-07
8262,775,295,718.39,2024-02-25
8262,776,322,757.58,2024-12-05
8262,548,337,475.58,2026-06-28
8262,917,78,89.32,2026-01-17
8262,948,363,313.15,2022-01-17
8262,903,103,229.49,2022-06-08
8262,594,322,377.53,2024-06-19
8262,711,435,641.0,2022-08-03
8262,539,411,233.59,2023-12-04
8262,590,44,349.66,2025-09-04
8262,510,19,544.42,2025-04-16
8263,770,155,304.89,2022-02-23
8263,703,404,33.06,2022-04-22
8263,749,52,177.3,2025-02-21
8263,800,431,213.98,2025-02-26
8263,720,435,721.97,2023-12-19
8263,874,76,496.8,2023-06-07
8263,797,470,62.96,2025-02-18
8263,825,202,849.98,2024-05-05
8263,942,362,261.2,2023-02-08
8263,735,414,121.42,2025-02-17
8263,727,325,820.76,2023-09-03
8263,870,149,627.24,2023-01-20
8263,608,429,46.52,2025-11-14
8263,529,490,733.35,2022-08-04
8264,517,280,758.31,2022-03-11
8264,741,112,714.44,2023-06-12
8264,673,296,363.88,2026-02-15
8264,669,446,433.31,2023-07-01
8264,565,241,677.03,2021-09-27
8264,604,242,316.15,2021-11-02
8264,658,185,478.41,2024-07-31
8264,881,243,790.91,2025-11-25
8264,797,155,76.17,2022-11-21
8264,987,12,337.75,2021-11-02
8264,648,361,635.12,2024-12-08
8265,960,487,298.49,2023-06-01
8265,882,173,371.15,2021-11-07
8265,827,104,652.48,2023-09-03
8265,750,87,227.05,2021-11-10
8265,949,490,138.22,2024-02-13
8265,533,143,699.9,2021-07-16
8265,869,111,606.25,2023-05-11
8265,745,499,902.16,2024-09-11
8265,643,74,884.11,2026-04-11
8265,935,233,94.65,2025-08-23
8265,620,431,471.42,2022-03-27
8265,860,256,399.6,2021-10-12
8265,918,37,602.99,2022-04-23
8265,942,29,813.49,2026-05-10
8265,646,351,616.79,2025-03-09
8266,966,478,357.71,2025-02-15
8266,928,224,161.53,2023-08-06
8266,953,474,574.82,2025-12-10
8266,625,500,118.44,2022-03-18
8266,828,481,669.5,2023-02-23
8266,789,274,283.44,2022-08-17
8266,697,419,548.13,2025-11-05
8266,624,71,698.32,2024-06-18
8266,949,260,216.35,2024-08-15
8266,888,189,663.5,2025-12-13
8266,623,336,896.92,2022-02-09
8266,859,171,329.3,2026-04-20
8266,563,36,303.05,2026-01-26
8266,614,138,202.03,2025-04-10
8267,581,114,634.14,2025-05-21
8267,955,289,698.08,2022-11-04
8267,975,286,431.21,2023-12-25
8267,638,255,977.52,2022-07-31
8267,906,285,573.2,2024-12-26
8267,989,282,228.01,2022-06-18
8267,670,450,715.2,2023-03-01
8267,642,294,788.33,2025-07-12
8267,974,64,116.06,2025-10-02
8268,681,230,321.43,2026-04-16
8268,557,289,607.58,2024-01-17
8268,703,409,87.33,2022-03-21
8268,761,335,619.38,2023-06-30
8268,561,272,870.06,2024-01-16
8268,513,289,345.24,2024-05-04
8268,535,29,726.64,2021-12-19
8268,881,23,402.61,2025-04-09
8268,589,402,867.54,2024-06-08
8269,512,272,272.88,2026-02-19
8269,722,151,294.08,2024-10-09
8269,529,428,860.7,2026-02-03
8269,697,69,53.93,2023-08-31
8269,988,242,102.89,2023-08-22
8269,842,223,770.01,2026-06-27
8269,804,254,989.12,2025-07-02
8269,678,390,966.11,2022-09-07
8269,565,49,155.44,2025-02-23
8269,533,482,452.77,2022-10-09
8269,619,413,164.22,2024-08-07
8270,894,393,717.34,2024-05-24
8270,674,197,531.92,2022-11-06
8270,540,457,499.43,2022-03-20
8270,735,208,444.59,2022-08-31
8270,554,474,381.26,2022-07-22
8270,528,152,308.26,2023-11-28
8270,826,171,105.63,2021-09-22
8270,669,370,651.11,2025-04-27
8271,699,205,548.95,2025-02-11
8271,603,245,763.97,2024-10-04
8271,927,387,541.5,2024-06-13
8271,909,121,608.43,2024-06-24
8271,531,217,590.05,2026-03-11
8271,679,207,905.06,2024-12-27
8271,865,74,311.26,2023-02-26
8271,978,490,207.55,2022-08-01
8271,943,77,268.89,2026-01-09
8271,886,98,604.56,2023-08-19
8271,693,439,235.3,2024-01-02
8271,547,278,767.35,2023-01-12
8271,732,62,94.16,2024-09-26
8272,554,220,990.66,2022-05-06
8272,916,27,998.88,2022-01-13
8272,765,125,320.48,2026-06-04
8272,863,70,900.84,2023-11-04
8272,615,44,106.43,2024-09-29
8272,814,415,764.82,2025-07-06
8272,810,229,624.26,2026-05-29
8272,847,389,317.18,2023-03-27
8273,643,155,230.27,2025-01-15
8273,887,66,399.7,2025-12-07
8273,793,378,273.41,2026-02-03
8273,523,175,625.32,2025-01-25
8273,702,134,90.71,2022-07-02
8273,706,292,683.42,2025-06-12
8273,986,485,175.62,2024-08-31
8273,906,328,702.58,2024-02-29
8274,591,146,56.74,2022-06-01
8274,959,15,440.73,2022-10-18
8274,535,418,674.35,2025-09-01
8274,693,416,174.98,2023-02-22
8274,714,42,980.76,2025-07-15
8274,909,407,793.96,2025-09-13
8274,803,332,636.45,2026-06-10
8274,533,397,691.09,2022-12-22
8274,743,129,79.32,2023-09-07
8274,721,182,275.34,2026-05-18
8275,509,421,340.22,2023-12-18
8275,618,132,800.85,2021-11-12
8275,605,29,113.28,2025-09-16
8275,953,475,537.42,2025-10-24
8275,866,355,653.25,2022-12-24
8275,944,383,835.62,2026-06-01
8275,588,148,988.92,2024-02-10
8275,892,310,342.77,2024-03-05
8275,538,202,546.61,2022-06-05
8275,589,37,503.43,2023-04-30
8275,716,433,128.56,2025-03-08
8275,964,299,965.01,2026-03-03
8275,747,415,981.29,2024-08-20
8276,716,448,149.92,2025-03-23
8276,974,432,596.11,2021-07-19
8276,993,62,335.96,2024-10-14
8276,873,334,851.69,2025-05-01
8276,656,346,380.44,2023-06-25
8276,935,37,788.65,2024-05-29
8276,862,47,975.81,2026-03-05
8277,643,378,624.34,2026-06-27
8277,569,21,138.31,2022-05-12
8277,968,173,877.26,2022-10-23
8277,678,128,613.71,2022-01-07
8277,822,100,227.94,2024-01-31
8277,841,269,646.24,2022-03-01
8277,602,274,200.62,2023-12-23
8277,964,12,929.0,2022-09-26
8277,753,367,609.74,2024-09-03
8277,887,254,908.88,2022-11-14
8277,625,401,814.96,2024-02-23
8278,794,404,475.33,2023-05-09
8278,871,257,813.85,2022-02-13
8278,740,162,416.14,2023-12-13
8278,549,226,695.63,2023-09-13
8278,714,94,396.49,2021-11-04
8278,524,152,57.34,2022-06-02
8278,958,481,360.39,2026-06-14
8278,853,435,457.46,2022-07-03
8278,507,47,975.53,2023-10-31
8279,761,397,628.15,2023-05-16
8279,525,48,72.26,2025-10-18
8279,927,103,184.77,2025-05-30
8279,960,412,421.4,2025-06-29
8279,953,64,937.31,2023-02-04
8279,642,375,596.88,2022-08-11
8279,737,145,858.89,2021-11-02
8279,929,457,231.45,2026-04-26
8279,697,103,975.41,2021-11-16
8280,633,460,647.65,2025-05-26
8280,782,366,960.79,2021-07-19
8280,907,450,263.29,2022-12-27
8280,891,455,347.11,2024-04-14
8280,787,308,385.14,2024-05-06
8280,744,267,675.23,2026-06-03
8280,569,21,283.14,2022-02-03
8280,943,236,249.7,2026-03-26
8280,850,173,42.92,2022-10-25
8281,664,367,648.5,2023-11-10
8281,859,455,566.23,2025-07-24
8281,743,420,917.75,2024-06-22
8281,723,468,112.48,2025-04-11
8281,842,147,267.88,2025-05-14
8281,878,290,821.2,2022-07-31
8281,613,80,630.2,2021-12-04
8281,591,108,361.56,2025-01-01
8281,781,125,242.58,2026-05-27
8281,695,81,185.37,2023-08-04
8281,834,11,93.77,2025-01-17
8281,627,187,900.94,2024-04-13
8281,836,295,350.5,2024-08-11
8281,902,225,349.26,2025-07-03
8282,522,234,730.97,2026-05-17
8282,581,373,715.08,2023-08-22
8282,576,132,547.53,2023-12-17
8282,799,193,953.77,2023-01-14
8282,846,475,815.45,2024-09-16
8282,736,233,507.3,2021-10-13
8282,917,32,885.65,2023-11-10
8282,915,309,51.02,2024-10-08
8282,587,285,941.68,2023-12-19
8282,658,269,72.87,2023-02-17
8282,881,151,505.49,2026-04-09
8282,942,424,88.95,2022-09-14
8282,719,499,779.07,2021-11-24
8282,521,450,731.39,2022-12-10
8283,738,266,774.41,2024-11-06
8283,773,474,872.6,2025-01-02
8283,977,157,942.72,2022-01-03
8283,923,187,436.35,2025-05-22
8283,854,327,578.76,2025-01-05
8283,778,43,331.31,2025-10-07
8283,944,275,433.19,2024-08-18
8283,869,401,537.65,2024-07-20
8284,855,426,694.83,2025-10-20
8284,986,348,54.35,2022-12-10
8284,852,296,446.88,2024-02-08
8284,786,381,704.94,2026-03-07
8284,928,424,637.22,2021-11-10
8284,875,397,625.54,2021-08-23
8284,525,189,450.08,2024-09-16
8284,1003,367,394.78,2025-04-04
8284,785,417,733.13,2023-01-22
8284,683,359,304.22,2025-08-15
8285,813,177,384.28,2023-05-28
8285,784,117,617.97,2022-10-18
8285,777,20,967.22,2024-09-19
8285,829,423,58.49,2023-05-02
8285,506,484,693.73,2025-07-14
8285,709,485,571.29,2023-08-30
8285,804,469,554.69,2023-01-27
8285,610,477,405.52,2025-11-19
8285,532,285,646.72,2025-07-13
8285,613,110,420.81,2023-01-16
8285,962,85,856.16,2023-04-16
8286,700,498,997.17,2025-10-11
8286,630,304,37.92,2026-03-23
8286,969,117,563.5,2024-10-02
8286,760,452,697.42,2023-10-05
8286,609,273,558.38,2021-12-01
8286,506,255,886.92,2023-03-28
8286,932,199,124.27,2024-10-13
8286,850,487,846.95,2025-01-18
8286,569,399,232.29,2025-02-13
8286,795,442,172.55,2025-12-11
8286,576,33,670.63,2023-02-28
8286,952,370,640.02,2026-03-20
8286,954,191,952.65,2025-08-31
8287,696,297,264.49,2023-03-25
8287,810,216,767.41,2021-11-07
8287,570,461,110.27,2024-05-14
8287,977,343,817.02,2024-12-08
8287,585,480,351.16,2023-11-16
8288,836,372,565.09,2023-07-25
8288,827,99,935.16,2025-11-25
8288,693,206,958.58,2026-03-28
8288,543,322,824.17,2022-03-09
8288,832,57,679.88,2021-08-19
8288,987,388,710.37,2023-01-14
8288,958,357,880.69,2024-03-06
8289,737,118,174.2,2025-01-22
8289,517,267,85.81,2023-10-31
8289,942,257,635.43,2025-09-30
8289,846,111,795.09,2024-02-08
8289,644,482,798.55,2022-02-11
8289,576,202,727.53,2025-06-13
8289,627,188,594.27,2025-01-21
8289,966,441,816.79,2026-03-27
8289,802,465,816.26,2024-08-15
8289,872,454,345.5,2023-03-12
8290,613,405,905.17,2021-11-12
8290,544,63,449.06,2024-12-13
8290,827,434,902.66,2023-05-06
8290,954,329,639.97,2022-05-19
8290,704,354,748.41,2025-12-22
8290,817,143,462.65,2023-11-10
8290,558,167,849.76,2024-04-01
8290,515,495,992.88,2024-06-13
8290,840,52,604.49,2023-01-21
8291,521,199,914.44,2022-01-22
8291,871,47,738.35,2024-05-18
8291,532,110,777.09,2024-09-26
8291,915,295,411.69,2024-04-13
8291,833,415,838.38,2023-06-28
8291,855,111,378.27,2021-12-28
8291,756,453,139.19,2026-03-28
8291,766,15,305.89,2024-10-27
8292,572,289,456.27,2024-02-03
8292,1001,369,309.11,2026-02-03
8292,867,268,517.74,2024-08-19
8292,601,126,45.87,2024-07-19
8292,962,270,877.82,2025-02-20
8292,596,282,23.77,2023-08-14
8292,763,361,397.17,2026-04-02
8292,695,30,685.05,2022-07-18
8292,821,75,187.59,2022-02-18
8292,1007,277,482.73,2023-06-03
8292,700,123,918.71,2023-04-14
8292,660,391,984.1,2022-05-21
8292,824,499,595.62,2024-04-10
8293,995,458,214.77,2021-12-02
8293,624,108,127.29,2024-03-17
8293,642,172,353.78,2023-04-28
8293,933,405,406.1,2024-11-13
8293,825,255,760.14,2022-12-23
8293,638,424,195.32,2024-11-24
8293,970,251,163.61,2025-02-06
8293,577,138,476.27,2023-11-05
8293,626,289,140.27,2021-08-05
8294,647,91,930.64,2023-02-03
8294,901,205,683.93,2024-03-28
8294,953,193,773.64,2023-08-31
8294,713,385,459.75,2024-06-04
8294,848,264,329.55,2025-07-18
8294,627,412,170.4,2025-05-23
8295,714,201,980.33,2025-02-14
8295,545,227,413.18,2024-10-05
8295,995,465,98.46,2022-05-21
8295,919,134,736.42,2022-05-29
8295,991,418,694.9,2024-05-31
8295,733,155,435.69,2024-06-07
8295,851,152,939.01,2021-11-18
8295,933,176,773.64,2024-03-26
8295,537,344,674.87,2024-02-03
8295,645,54,208.9,2025-03-28
8295,725,158,634.27,2022-07-16
8295,821,465,357.38,2022-12-05
8295,747,19,175.57,2023-04-08
8296,883,378,936.83,2024-12-28
8296,644,30,615.3,2025-10-26
8296,623,144,709.35,2024-11-18
8296,891,189,505.79,2022-06-12
8296,626,412,592.4,2021-08-03
8296,826,216,393.0,2022-12-26
8296,968,338,293.35,2024-05-20
8296,976,276,236.54,2021-12-24
8296,618,490,664.3,2025-12-10
8296,960,257,982.0,2022-10-10
8296,630,167,975.52,2026-03-18
8296,554,210,772.38,2023-08-05
8297,694,273,874.89,2023-04-10
8297,725,422,59.93,2026-03-29
8297,599,277,674.04,2022-02-13
8297,1007,460,622.28,2022-02-16
8297,853,128,785.22,2022-05-04
8297,722,272,550.37,2025-10-12
8298,750,54,54.03,2023-11-02
8298,799,311,460.81,2023-08-02
8298,800,379,282.72,2024-02-02
8298,613,407,662.45,2025-07-23
8298,933,158,28.22,2024-10-27
8298,718,51,605.58,2025-01-06
8298,890,65,72.49,2022-08-12
8299,554,408,297.1,2026-05-27
8299,559,396,786.17,2025-09-20
8299,600,482,688.87,2023-01-27
8299,953,355,414.01,2024-02-28
8299,943,258,238.07,2023-08-24
8299,676,433,716.85,2025-03-02
8299,512,81,529.97,2023-03-24
8299,515,187,836.22,2024-07-26
8300,907,321,204.6,2026-02-14
8300,672,260,512.25,2025-12-24
8300,580,98,262.4,2022-09-01
8300,617,192,835.53,2022-12-31
8300,953,246,789.1,2022-10-24
8300,536,408,372.85,2022-07-31
8300,933,143,351.46,2023-07-22
8300,630,457,266.89,2023-03-25
8300,519,120,55.27,2025-01-11
8300,901,142,404.74,2023-03-09
8300,781,272,359.37,2025-04-03
8300,999,402,899.31,2025-10-07
8300,981,497,148.97,2022-04-07
8301,994,317,353.07,2024-09-27
8301,611,494,695.77,2022-08-29
8301,608,182,844.44,2022-03-15
8301,663,73,597.35,2025-06-30
8301,771,419,561.88,2021-07-21
8301,692,181,888.33,2026-01-24
8301,569,47,683.82,2024-01-06
8301,782,472,990.86,2025-03-10
8301,965,173,172.92,2026-01-24
8301,892,25,383.66,2023-07-01
8301,647,432,985.64,2023-07-03
8302,971,427,659.66,2025-12-17
8302,887,90,798.94,2022-09-19
8302,954,300,880.64,2022-01-15
8302,558,10,681.22,2024-08-25
8302,584,174,486.01,2024-08-09
8302,530,179,310.86,2023-02-26
8302,756,136,620.07,2021-08-18
8302,555,47,195.98,2023-05-20
8302,591,151,494.88,2022-12-06
8302,541,334,647.74,2025-05-09
8302,843,419,661.82,2025-08-26
8302,552,164,819.91,2024-03-10
8302,909,30,946.99,2022-12-07
8303,708,102,31.6,2023-09-29
8303,868,435,785.76,2021-10-20
8303,830,494,861.49,2025-01-12
